cluster_ID	keyword	industry	industry_ID	ordered_cluster_ID
1	"how to play an acoustic guitar for beginners"	"Recreation"	17	112
1	"how to play the bass"	"Recreation"	17	112
1	"learn how to play acoustic guitar"	"Recreation"	17	112
1	"how to play bass guitar for dummies"	"Recreation"	17	112
1	"easy guitar lessons for kids"	"Recreation"	17	112
1	"learn to play guitar fast"	"Recreation"	17	112
1	"teach me how to play guitar"	"Recreation"	17	112
1	"the best way to learn guitar"	"Recreation"	17	112
1	"ghost recon play for free"	"Recreation"	17	112
1	"how to learn how to play the guitar"	"Recreation"	17	112
2	"ab workout program"	"Recreation"	17	222
2	"aerobic exercise list"	"Recreation"	17	222
2	"gyms in decatur al"	"Recreation"	17	222
2	"daily cardio workout"	"Recreation"	17	222
2	"zumba classes in philadelphia"	"Recreation"	17	222
2	"o2 fitness"	"Recreation"	17	222
2	"zumba classes near me"	"Recreation"	17	222
2	"jcc fitness center"	"Recreation"	17	222
2	"stationary bike workouts"	"Recreation"	17	222
2	"personal trainer ri"	"Recreation"	17	222
2	"aerobic exercise weight loss"	"Recreation"	17	222
2	"pilates classes"	"Recreation"	17	222
2	"gyms in melbourne fl"	"Recreation"	17	222
2	"aerobics classes"	"Recreation"	17	222
2	"cheap fitness gyms"	"Recreation"	17	222
2	"gym long island"	"Recreation"	17	222
2	"easy workouts to lose weight"	"Recreation"	17	222
2	"good ab workout for women"	"Recreation"	17	222
2	"fitness classes salt lake city"	"Recreation"	17	222
2	"zumba classes in arlington tx"	"Recreation"	17	222
3	"pds kids"	"Recreation"	17	246
3	"cbbs"	"Recreation"	17	246
3	"gamed"	"Recreation"	17	246
3	"momster high"	"Recreation"	17	246
3	"wwetoy"	"Recreation"	17	246
3	"dollhouses"	"Recreation"	17	246
3	"wttw kids"	"Recreation"	17	246
3	"wwetoys"	"Recreation"	17	246
3	"gaems"	"Recreation"	17	246
3	"matell"	"Recreation"	17	246
3	"racecars"	"Recreation"	17	246
3	"venus mcflytrap"	"Recreation"	17	246
3	"barbiedoll"	"Recreation"	17	246
3	"wrestlingfigures"	"Recreation"	17	246
3	"gmes"	"Recreation"	17	246
3	"match box"	"Recreation"	17	246
3	"monter high"	"Recreation"	17	246
3	"ben10game"	"Recreation"	17	246
3	"wrestling figures.com"	"Recreation"	17	246
3	"gamea"	"Recreation"	17	246
4	"sixflags address"	"Recreation"	17	784
4	"christmas attractions in los angeles"	"Recreation"	17	784
4	"roller coaster 2015"	"Recreation"	17	784
4	"universal studios park ticket"	"Recreation"	17	784
4	"amusement park in indiana"	"Recreation"	17	784
4	"washington theme parks"	"Recreation"	17	784
4	"warner bros theme park"	"Recreation"	17	784
4	"tickets for disney world parks"	"Recreation"	17	784
4	"universal park tickets discount"	"Recreation"	17	784
4	"amusement parks in seattle wa"	"Recreation"	17	784
4	"family activities in st louis mo"	"Recreation"	17	784
4	"cheap tickets disney"	"Recreation"	17	784
4	"kids activities in tulsa"	"Recreation"	17	784
4	"90 degree roller coaster"	"Recreation"	17	784
4	"disneyland ticket prices at the gate"	"Recreation"	17	784
4	"philadelphia theme parks"	"Recreation"	17	784
4	"kingda kong roller coaster"	"Recreation"	17	784
4	"christmas attractions in texas"	"Recreation"	17	784
4	"family fun in little rock"	"Recreation"	17	784
4	"theme parks discounts"	"Recreation"	17	784
5	"volleyball store"	"Recreation"	17	852
5	"shaun white collection"	"Recreation"	17	852
5	"www volleyball com"	"Recreation"	17	852
5	"us open tennis brackets"	"Recreation"	17	852
5	"volleyball serving"	"Recreation"	17	852
5	"olympic women swimmers"	"Recreation"	17	852
5	"olympics winter"	"Recreation"	17	852
5	"nfhs volleyball rules"	"Recreation"	17	852
5	"rio de janeiro olympics 2016"	"Recreation"	17	852
5	"volleyball t shirts"	"Recreation"	17	852
5	"usa olympic store"	"Recreation"	17	852
5	"usa junior volleyball"	"Recreation"	17	852
5	"10 rules of volleyball"	"Recreation"	17	852
5	"college gear store"	"Recreation"	17	852
5	"volleyball news articles"	"Recreation"	17	852
5	"club volleyball illinois"	"Recreation"	17	852
5	"weight lifting shirts"	"Recreation"	17	852
5	"us boxing"	"Recreation"	17	852
5	"junior olympics volleyball"	"Recreation"	17	852
5	"curling machine"	"Recreation"	17	852
6	"steinway grand piano model o"	"Recreation"	17	1013
6	"steinway model b for sale"	"Recreation"	17	1013
6	"steinway piano for sale"	"Recreation"	17	1013
6	"steinway d"	"Recreation"	17	1013
6	"ivers and pond piano for sale"	"Recreation"	17	1013
6	"baby grand piano price range"	"Recreation"	17	1013
6	"steinway & sons wiki"	"Recreation"	17	1013
6	"steinway piano appraisal"	"Recreation"	17	1013
6	"where are steinway pianos made"	"Recreation"	17	1013
6	"piano financing"	"Recreation"	17	1013
6	"steinway boston piano"	"Recreation"	17	1013
6	"steinway b price"	"Recreation"	17	1013
6	"steinway grand pianos"	"Recreation"	17	1013
6	"places that buy pianos"	"Recreation"	17	1013
6	"steinway piano upright"	"Recreation"	17	1013
6	"steinway l1037 price"	"Recreation"	17	1013
6	"white steinway grand piano"	"Recreation"	17	1013
6	"steinway and sons piano prices"	"Recreation"	17	1013
6	"steinway upright piano sale"	"Recreation"	17	1013
6	"steinway piano model b"	"Recreation"	17	1013
1	"pizza burbank"	"Restaurants"	18	108
1	"pittsburgh pizza"	"Restaurants"	18	108
1	"houston pizza"	"Restaurants"	18	108
1	"pizza mountain view"	"Restaurants"	18	108
1	"specials at pizza hut"	"Restaurants"	18	108
1	"pizza in monterey ca"	"Restaurants"	18	108
1	"pizza bellingham"	"Restaurants"	18	108
1	"pizza bend or"	"Restaurants"	18	108
1	"pizza in phoenix"	"Restaurants"	18	108
1	"pizza delivery houston"	"Restaurants"	18	108
1	"pizza hut special offers"	"Restaurants"	18	108
1	"durham pizza"	"Restaurants"	18	108
1	"make a pizza"	"Restaurants"	18	108
1	"2 for 1 pizza"	"Restaurants"	18	108
1	"pizza in atlanta"	"Restaurants"	18	108
1	"pizza in dc"	"Restaurants"	18	108
1	"pizza olympia"	"Restaurants"	18	108
1	"pizza wisconsin dells"	"Restaurants"	18	108
1	"sheet pizza"	"Restaurants"	18	108
1	"pizza hut $5 pizza"	"Restaurants"	18	108
2	"cakes for a baby boy shower"	"Restaurants"	18	414
2	"prices for diaper cakes"	"Restaurants"	18	414
2	"arm & hammer kitty litter coupons"	"Restaurants"	18	414
2	"where to get edible cake images"	"Restaurants"	18	414
2	"sugar roses for wedding cakes"	"Restaurants"	18	414
2	"cake in dc"	"Restaurants"	18	414
2	"cake bakeries in dc"	"Restaurants"	18	414
2	"cup cake wrapper"	"Restaurants"	18	414
2	"cars birthday cupcakes"	"Restaurants"	18	414
2	"paper mache cake"	"Restaurants"	18	414
2	"nashville birthday cakes"	"Restaurants"	18	414
2	"chocolate mousse cake with strawberries"	"Restaurants"	18	414
2	"winnie the pooh birthday cake toppers"	"Restaurants"	18	414
2	"birthday cakes in atlanta ga"	"Restaurants"	18	414
2	"cake or cupcakes"	"Restaurants"	18	414
2	"box angel food cake"	"Restaurants"	18	414
2	"50th birthday cakes ideas"	"Restaurants"	18	414
2	"wedding cakes philadelphia pa"	"Restaurants"	18	414
2	"4 inch cake boards"	"Restaurants"	18	414
2	"pink bridal shower cakes"	"Restaurants"	18	414
3	"christmas breakfast ideas"	"Restaurants"	18	483
3	"catering menu ideas"	"Restaurants"	18	483
3	"toddler breakfast ideas"	"Restaurants"	18	483
3	"affordable catering"	"Restaurants"	18	483
3	"catering menu"	"Restaurants"	18	483
3	"buffalo wild wings catering menu"	"Restaurants"	18	483
3	"kids breakfast ideas"	"Restaurants"	18	483
3	"pf changs catering menu"	"Restaurants"	18	483
3	"english muffin breakfast ideas"	"Restaurants"	18	483
3	"ww breakfast ideas"	"Restaurants"	18	483
3	"panda express catering menu"	"Restaurants"	18	483
3	"tailgate menu ideas"	"Restaurants"	18	483
3	"cheesecake factory catering menu"	"Restaurants"	18	483
3	"sunday breakfast ideas"	"Restaurants"	18	483
3	"kroger catering menu"	"Restaurants"	18	483
3	"vegetarian breakfast ideas"	"Restaurants"	18	483
3	"wegmans catering menu"	"Restaurants"	18	483
3	"fall breakfast ideas"	"Restaurants"	18	483
3	"cracker barrel catering menu"	"Restaurants"	18	483
4	"creative recipes"	"Restaurants"	18	548
4	"easy yummy dinners"	"Restaurants"	18	548
4	"happy meal toys 2015"	"Restaurants"	18	548
4	"family meal deals"	"Restaurants"	18	548
4	"unprocessed food recipes"	"Restaurants"	18	548
4	"cheap fast meals"	"Restaurants"	18	548
4	"happy family menu"	"Restaurants"	18	548
4	"cold meals"	"Restaurants"	18	548
4	"weekend recipes"	"Restaurants"	18	548
4	"gourmet food recipes"	"Restaurants"	18	548
4	"family restaurants in omaha"	"Restaurants"	18	548
4	"quick yummy dinners"	"Restaurants"	18	548
4	"khmer food recipes"	"Restaurants"	18	548
4	"happy meal toy"	"Restaurants"	18	548
4	"easy foods"	"Restaurants"	18	548
4	"iraqi food recipes"	"Restaurants"	18	548
4	"simple dishes"	"Restaurants"	18	548
4	"peru food recipes"	"Restaurants"	18	548
4	"happy meals"	"Restaurants"	18	548
4	"great food recipes"	"Restaurants"	18	548
5	"lolas cleveland"	"Restaurants"	18	781
5	"pier 23"	"Restaurants"	18	781
5	"yardley inn"	"Restaurants"	18	781
5	"little owl"	"Restaurants"	18	781
5	"fleets landing"	"Restaurants"	18	781
5	"connors huntsville"	"Restaurants"	18	781
5	"foreign cinema"	"Restaurants"	18	781
5	"barking frog"	"Restaurants"	18	781
5	"skillet seattle"	"Restaurants"	18	781
5	"farestart seattle"	"Restaurants"	18	781
5	"gulfstream cafe"	"Restaurants"	18	781
5	"shokudo menu"	"Restaurants"	18	781
5	"publican chicago"	"Restaurants"	18	781
5	"roys waikiki"	"Restaurants"	18	781
5	"postino lafayette"	"Restaurants"	18	781
5	"raymond restaurant"	"Restaurants"	18	781
5	"bubbys tribeca"	"Restaurants"	18	781
5	"lemongrass columbus"	"Restaurants"	18	781
5	"sitka and spruce"	"Restaurants"	18	781
5	"brockton villa"	"Restaurants"	18	781
6	"kitchen chair cushion"	"Restaurants"	18	860
6	"outdoor high back chair cushions"	"Restaurants"	18	860
6	"black rocking chairs"	"Restaurants"	18	860
6	"rocking chairs outdoor"	"Restaurants"	18	860
6	"round bistro chair cushions"	"Restaurants"	18	860
6	"outdoor chair cushions clearance sale"	"Restaurants"	18	860
6	"childs wooden rocking chair"	"Restaurants"	18	860
6	"chair seat cushions"	"Restaurants"	18	860
6	"rocking chair outdoor"	"Restaurants"	18	860
6	"wooden high chair pads"	"Restaurants"	18	860
6	"thick chair cushions"	"Restaurants"	18	860
6	"sling chair cushions"	"Restaurants"	18	860
6	"chaise lounge chair cushions"	"Restaurants"	18	860
6	"kitchen chair cushions with ties"	"Restaurants"	18	860
6	"seat cushions for chairs"	"Restaurants"	18	860
6	"walmart outdoor chair cushions"	"Restaurants"	18	860
6	"white rocking chairs"	"Restaurants"	18	860
6	"chair cushions with ties"	"Restaurants"	18	860
6	"porch rocking chair"	"Restaurants"	18	860
6	"adirondack chair cushion"	"Restaurants"	18	860
1	"best baby travel system strollers"	"Retail"	19	48
1	"lightweight travel systems"	"Retail"	19	48
1	"strollers for travel"	"Retail"	19	48
1	"best stroller for jogging"	"Retail"	19	48
1	"expedition travel system"	"Retail"	19	48
1	"best stroller travel system"	"Retail"	19	48
1	"top travel system strollers"	"Retail"	19	48
1	"top rated stroller travel systems"	"Retail"	19	48
1	"lightweight travel system stroller"	"Retail"	19	48
1	"baby travel strollers"	"Retail"	19	48
1	"baby strollers travel system"	"Retail"	19	48
1	"strollers travel system"	"Retail"	19	48
1	"baby travel system strollers"	"Retail"	19	48
1	"baby stroller system"	"Retail"	19	48
1	"best stroller for toddler and infant"	"Retail"	19	48
1	"top rated travel system strollers"	"Retail"	19	48
1	"best travel system strollers"	"Retail"	19	48
1	"best travel system strollers 2013"	"Retail"	19	48
1	"baby travel systems for boys"	"Retail"	19	48
1	"best double stroller for travel"	"Retail"	19	48
2	"ps3 bundle deals"	"Retail"	19	93
2	"where can i buy minecraft"	"Retail"	19	93
2	"wii u gamepad for sale"	"Retail"	19	93
2	"playstation 3 console"	"Retail"	19	93
2	"diary of a wimpy kid games"	"Retail"	19	93
2	"minecraft wii game"	"Retail"	19	93
2	"xbox one on sale"	"Retail"	19	93
2	"latest wii"	"Retail"	19	93
2	"xbox 360 guitar hero controller"	"Retail"	19	93
2	"xbox 360 hard drives"	"Retail"	19	93
2	"playstation games"	"Retail"	19	93
2	"madden 15 for xbox 360"	"Retail"	19	93
2	"wii u bundle deals"	"Retail"	19	93
2	"disney infinity starter pack xbox 360"	"Retail"	19	93
2	"playstation 4 sales"	"Retail"	19	93
2	"wii u pre order"	"Retail"	19	93
2	"call of duty black ops 2 ps3"	"Retail"	19	93
2	"wii u super smash bros bundle"	"Retail"	19	93
2	"lego hobbit video game"	"Retail"	19	93
2	"nintendo wii games"	"Retail"	19	93
3	"where to get flu shot for free"	"Retail"	19	293
3	"how much does a flu shot cost"	"Retail"	19	293
3	"entry level it jobs in michigan"	"Retail"	19	293
3	"cheapest place to buy pampers"	"Retail"	19	293
3	"usa online pharmacy"	"Retail"	19	293
3	"meijer myinfo sign in"	"Retail"	19	293
3	"procter and gamble mission statement"	"Retail"	19	293
3	"credit cards for newcomers"	"Retail"	19	293
3	"pharmacies open 24 hours"	"Retail"	19	293
3	"total gym 1000 price"	"Retail"	19	293
3	"total gym 1000 accessories"	"Retail"	19	293
3	"cheapest online pharmacy"	"Retail"	19	293
3	"best gun safe under 500"	"Retail"	19	293
3	"fill prescription online"	"Retail"	19	293
3	"pharmacy online usa"	"Retail"	19	293
3	"gun vault mountain view"	"Retail"	19	293
3	"find flu shot"	"Retail"	19	293
3	"gun safe prices"	"Retail"	19	293
3	"flu shots seattle"	"Retail"	19	293
3	"pharmacy open on sundays"	"Retail"	19	293
4	"www nerf com"	"Retail"	19	544
4	"mylittle pony com"	"Retail"	19	544
4	"www mylittlepony com games online"	"Retail"	19	544
4	"hasbro com"	"Retail"	19	544
4	"playdough com"	"Retail"	19	544
4	"www nerf"	"Retail"	19	544
4	"pony com"	"Retail"	19	544
4	"www playdoh com"	"Retail"	19	544
4	"www mylittlepony com games"	"Retail"	19	544
4	"mylittlepony com"	"Retail"	19	544
4	"www mylittlepony com"	"Retail"	19	544
4	"toy com"	"Retail"	19	544
4	"nerf com"	"Retail"	19	544
4	"www hasbro com"	"Retail"	19	544
4	"mylittlepony com free games"	"Retail"	19	544
4	"transformer com"	"Retail"	19	544
4	"mylittlepony toys"	"Retail"	19	544
4	"mlp com"	"Retail"	19	544
4	"www mylittlepony"	"Retail"	19	544
4	"www mlp com"	"Retail"	19	544
5	"forever21 c0m"	"Retail"	19	751
5	"forever21 men"	"Retail"	19	751
5	"neutral nail polish"	"Retail"	19	751
5	"forever21 gift card balance"	"Retail"	19	751
5	"check forever21 gift card balance"	"Retail"	19	751
5	"forever21 coats"	"Retail"	19	751
5	"knit mittens"	"Retail"	19	751
5	"forever21 dresses"	"Retail"	19	751
5	"forever21 bags"	"Retail"	19	751
5	"forever21 backpacks"	"Retail"	19	751
5	"forever21 tops"	"Retail"	19	751
5	"forever21 shorts"	"Retail"	19	751
5	"pj onesies"	"Retail"	19	751
5	"forever21 gift card"	"Retail"	19	751
5	"forever21 cp"	"Retail"	19	751
5	"forever21 blazer"	"Retail"	19	751
5	"forever21 fur vest"	"Retail"	19	751
5	"forever21 maternity"	"Retail"	19	751
5	"forever21 activewear"	"Retail"	19	751
5	"forever21 lingerie"	"Retail"	19	751
6	"cf5 youth baseball bat"	"Retail"	19	784
6	"easton composite fastpitch softball bats"	"Retail"	19	784
6	"youth softball socks crazy"	"Retail"	19	784
6	"third base glove"	"Retail"	19	784
6	"easton batting helmets youth"	"Retail"	19	784
6	"wood bat brands"	"Retail"	19	784
6	"personalized bat bags"	"Retail"	19	784
6	"boys black baseball pants"	"Retail"	19	784
6	"wooden baseball bats for crafts"	"Retail"	19	784
6	"baseball catchers gear youth"	"Retail"	19	784
6	"marucci youth wood bats"	"Retail"	19	784
6	"padded baseball batting gloves"	"Retail"	19	784
6	"wood bbcor bats"	"Retail"	19	784
6	"pink softball bags"	"Retail"	19	784
6	"unfinished wood baseball bats"	"Retail"	19	784
6	"wheeled baseball bag"	"Retail"	19	784
6	"russell baseball pants with piping"	"Retail"	19	784
6	"fastpitch composite bats"	"Retail"	19	784
6	"design your own batting gloves"	"Retail"	19	784
6	"bats for baseball"	"Retail"	19	784
1	"ios database app"	"Technology"	20	429
1	"definition for database"	"Technology"	20	429
1	"zip code database"	"Technology"	20	429
1	"database library"	"Technology"	20	429
1	"business contact database"	"Technology"	20	429
1	"www.app.com data universe"	"Technology"	20	429
1	"wilson web database"	"Technology"	20	429
1	"proquest database"	"Technology"	20	429
1	"db compare"	"Technology"	20	429
1	"household product database"	"Technology"	20	429
1	"what is database"	"Technology"	20	429
1	"police database software"	"Technology"	20	429
1	"filemaker app"	"Technology"	20	429
1	"database consolidation"	"Technology"	20	429
2	"cd n"	"Technology"	20	533
2	"www.cdn.com"	"Technology"	20	533
2	"numark cdn 88"	"Technology"	20	533
2	"system.web.security.activedirectorymembershipprovider"	"Technology"	20	533
2	"bug o waf"	"Technology"	20	533
2	"edgesuite akamai"	"Technology"	20	533
2	"bootstrap.min.css cdn"	"Technology"	20	533
2	"wiki waf"	"Technology"	20	533
2	"cdn flashtalking com"	"Technology"	20	533
2	"ajax cdn"	"Technology"	20	533
2	"liferay cdn"	"Technology"	20	533
2	"waf vs scons"	"Technology"	20	533
2	"le waf"	"Technology"	20	533
2	"cdn.flashtalking.com"	"Technology"	20	533
2	"cdn timers"	"Technology"	20	533
2	"mobileinternet"	"Technology"	20	533
2	"anycast cdn"	"Technology"	20	533
2	"mediatemple cdn"	"Technology"	20	533
2	"extjs cdn"	"Technology"	20	533
2	"ajaxcdn"	"Technology"	20	533
3	"collaborative health aco"	"Technology"	20	1061
3	"fetal heart rate during labor"	"Technology"	20	1061
3	"open source medical software"	"Technology"	20	1061
3	"ssd health software"	"Technology"	20	1061
3	"health it summit 2013"	"Technology"	20	1061
3	"medical store software"	"Technology"	20	1061
3	"anesthesia information"	"Technology"	20	1061
3	"perioperative program"	"Technology"	20	1061
3	"emr centricity"	"Technology"	20	1061
3	"icd 10 coding system"	"Technology"	20	1061
3	"convert icd-9 to icd-10 codes"	"Technology"	20	1061
3	"local anesthesia cpt code"	"Technology"	20	1061
3	"heart beat moniter"	"Technology"	20	1061
3	"where can you buy a fetal heart monitor"	"Technology"	20	1061
3	"icd 10 coder training"	"Technology"	20	1061
3	"centricity pm"	"Technology"	20	1061
3	"clear practice emr"	"Technology"	20	1061
3	"hospital software india"	"Technology"	20	1061
3	"health record systems"	"Technology"	20	1061
3	"practice management software healthcare"	"Technology"	20	1061
4	"laptop comparison tool"	"Technology"	20	1208
4	"laptop shopping"	"Technology"	20	1208
4	"cyber monday deals on laptops"	"Technology"	20	1208
4	"window laptop"	"Technology"	20	1208
4	"i5 laptop deals"	"Technology"	20	1208
4	"gaming laptop deals"	"Technology"	20	1208
4	"laptop tablets"	"Technology"	20	1208
4	"laptop memory finder"	"Technology"	20	1208
4	"brandsmart laptops"	"Technology"	20	1208
4	"flip laptop"	"Technology"	20	1208
4	"gamer laptops"	"Technology"	20	1208
5	"clod computing"	"Technology"	20	1265
5	"opc sdk"	"Technology"	20	1265
5	"elastix multi tenant"	"Technology"	20	1265
5	"free ios mdm"	"Technology"	20	1265
5	"pocketbook sdk"	"Technology"	20	1265
5	"ilm books"	"Technology"	20	1265
5	"ilm radar"	"Technology"	20	1265
5	"pharma informatics"	"Technology"	20	1265
5	"samsung bada sdk"	"Technology"	20	1265
5	"opc server sdk"	"Technology"	20	1265
5	"webos sdk"	"Technology"	20	1265
5	"nuance dragon sdk"	"Technology"	20	1265
5	"plantronics m50 multipoint"	"Technology"	20	1265
5	"college football datawarehouse"	"Technology"	20	1265
5	"gobi sdk"	"Technology"	20	1265
5	"map sdk"	"Technology"	20	1265
5	"quickbook sdk"	"Technology"	20	1265
5	"mdm company"	"Technology"	20	1265
5	"infor 360"	"Technology"	20	1265
5	"multipoint hardware"	"Technology"	20	1265
6	"real time crime center"	"Technology"	20	1714
6	"healthcare network"	"Technology"	20	1714
6	"fire safety videos"	"Technology"	20	1714
6	"fleet service"	"Technology"	20	1714
6	"supply inventory"	"Technology"	20	1714
6	"emergency communication"	"Technology"	20	1714
6	"new police technology"	"Technology"	20	1714
6	"location based service"	"Technology"	20	1714
6	"proof of delivery"	"Technology"	20	1714
6	"field service technician job description"	"Technology"	20	1714
6	"service bags"	"Technology"	20	1714
6	"field service technician jobs"	"Technology"	20	1714
6	"field service representative"	"Technology"	20	1714
6	"ems patient care report"	"Technology"	20	1714
6	"voice picking"	"Technology"	20	1714
6	"service solution"	"Technology"	20	1714
6	"law enforcement technology"	"Technology"	20	1714
6	"inventory replenishment"	"Technology"	20	1714
6	"wifi location tracking"	"Technology"	20	1714
6	"location based services"	"Technology"	20	1714
1	"contact cricket wireless"	"Technology"	21	130
1	"cricket wireless san diego"	"Technology"	21	130
1	"live cricket world cup"	"Technology"	21	130
1	"cricket ringback tones"	"Technology"	21	130
1	"icc cricket live"	"Technology"	21	130
1	"cricket headquarters"	"Technology"	21	130
1	"ebay cricket phones"	"Technology"	21	130
1	"www.cricket-365.tv"	"Technology"	21	130
1	"cricket bats online"	"Technology"	21	130
1	"mycricket.com my account"	"Technology"	21	130
1	"cricket harlingen tx"	"Technology"	21	130
1	"cricket louisville ky"	"Technology"	21	130
1	"bangladesh cricket live"	"Technology"	21	130
1	"cricket order"	"Technology"	21	130
1	"cricket wireless logo"	"Technology"	21	130
1	"365cricket"	"Technology"	21	130
1	"cricket unlock code"	"Technology"	21	130
1	"cricket w"	"Technology"	21	130
1	"cricket wireless login"	"Technology"	21	130
1	"cricket machine"	"Technology"	21	130
2	"customer service jobs"	"Technology"	21	159
2	"retail management"	"Technology"	21	159
2	"innovative solutions"	"Technology"	21	159
2	"business marketing jobs"	"Technology"	21	159
2	"database as a service"	"Technology"	21	159
2	"optimum technical support"	"Technology"	21	159
2	"customer service duties"	"Technology"	21	159
2	"optimum customer service ny"	"Technology"	21	159
2	"retail sales job description"	"Technology"	21	159
2	"optimum online price"	"Technology"	21	159
2	"verzon customer service"	"Technology"	21	159
2	"verizon.com customer service"	"Technology"	21	159
2	"optimum customer service bronx"	"Technology"	21	159
2	"business sales"	"Technology"	21	159
2	"verizin customer service"	"Technology"	21	159
2	"phone companys"	"Technology"	21	159
2	"clear internet provider"	"Technology"	21	159
2	"illuminating company phone number"	"Technology"	21	159
3	"verizon internet plans for home"	"Technology"	21	200
3	"verizon internet pittsburgh"	"Technology"	21	200
3	"verizon internet houston"	"Technology"	21	200
3	"verizon internet boston"	"Technology"	21	200
3	"verizon internet out"	"Technology"	21	200
3	"verizon home office"	"Technology"	21	200
3	"verizon internet tampa"	"Technology"	21	200
3	"verizon fios internet plan"	"Technology"	21	200
3	"verizon fios to go"	"Technology"	21	200
3	"what is verizon fios internet"	"Technology"	21	200
3	"get fios internet"	"Technology"	21	200
3	"verizon fios internet not working"	"Technology"	21	200
3	"verizon fios home page"	"Technology"	21	200
3	"verizon internet nyc"	"Technology"	21	200
3	"verizon cable contact"	"Technology"	21	200
3	"verizon internet philadelphia"	"Technology"	21	200
3	"google internet phone"	"Technology"	21	200
3	"verizon internet problem"	"Technology"	21	200
3	"how much is verizon fios internet only"	"Technology"	21	200
3	"verizon internet brooklyn"	"Technology"	21	200
4	"boost iphone 4"	"Technology"	21	248
4	"galaxy boost mobile"	"Technology"	21	248
4	"galaxy prevail 2 review"	"Technology"	21	248
4	"used htc one"	"Technology"	21	248
4	"galaxy s3 boost"	"Technology"	21	248
4	"boost htc one sv"	"Technology"	21	248
4	"iphones 4 cases"	"Technology"	21	248
4	"boost mobile galaxy 2"	"Technology"	21	248
4	"used smartphone"	"Technology"	21	248
4	"boost galaxy prevail"	"Technology"	21	248
4	"galaxy 2 boost mobile"	"Technology"	21	248
4	"boost galaxy s3"	"Technology"	21	248
4	"htc one used"	"Technology"	21	248
4	"boost mobile galaxy 3"	"Technology"	21	248
4	"galaxy prevail boost mobile"	"Technology"	21	248
4	"refurbished blackberry"	"Technology"	21	248
4	"htc one sv boost"	"Technology"	21	248
4	"used blackberry torch"	"Technology"	21	248
4	"prepaid galaxy s3"	"Technology"	21	248
4	"boost iphones"	"Technology"	21	248
5	"pen for ipad"	"Technology"	21	249
5	"ice cream sandwich tablet"	"Technology"	21	249
5	"ipad mini with retina"	"Technology"	21	249
5	"keyboards for ipad"	"Technology"	21	249
5	"iphone 5s gorilla glass"	"Technology"	21	249
5	"microsoft ipad"	"Technology"	21	249
5	"apple ipad 5"	"Technology"	21	249
5	"ipad adapter"	"Technology"	21	249
5	"ipad wifi"	"Technology"	21	249
5	"airprint ipad"	"Technology"	21	249
5	"apple new ipad"	"Technology"	21	249
5	"new ipad 5"	"Technology"	21	249
5	"ipad gps"	"Technology"	21	249
5	"ipad pen"	"Technology"	21	249
5	"4g coverage map"	"Technology"	21	249
5	"new i pad"	"Technology"	21	249
5	"the new ipad"	"Technology"	21	249
5	"ipad camera"	"Technology"	21	249
5	"ipad keyboards"	"Technology"	21	249
5	"ipad insurance"	"Technology"	21	249
6	"us cellular pay online"	"Technology"	21	279
6	"us cellular corporate office"	"Technology"	21	279
6	"us cellular update number"	"Technology"	21	279
6	"us cellular coupons"	"Technology"	21	279
6	"us cellular add a line"	"Technology"	21	279
6	"us cellular pay my bill"	"Technology"	21	279
6	"us cellular live chat"	"Technology"	21	279
6	"us cellular insurance claim"	"Technology"	21	279
6	"us cellular help"	"Technology"	21	279
6	"does us cellular have unlimited data"	"Technology"	21	279
6	"us cellular activation number"	"Technology"	21	279
6	"what network does us cellular use"	"Technology"	21	279
6	"us cellular service area"	"Technology"	21	279
6	"us cellular customer care"	"Technology"	21	279
6	"contact us cellular"	"Technology"	21	279
6	"us cellular store hours"	"Technology"	21	279
6	"my account us cellular"	"Technology"	21	279
6	"does us cellular have iphones"	"Technology"	21	279
6	"number for us cellular"	"Technology"	21	279
6	"us cellular my contacts backup"	"Technology"	21	279
1	"mount vernon hotels"	"Travel"	22	35
1	"pnc park hotels"	"Travel"	22	35
1	"richmond va airport hotels"	"Travel"	22	35
1	"hotels near pittsburgh"	"Travel"	22	35
1	"portsmouth new hampshire hotels"	"Travel"	22	35
1	"jacksonville airport hotels"	"Travel"	22	35
1	"hotels near ga dome"	"Travel"	22	35
1	"hotels in richmond virginia"	"Travel"	22	35
1	"hotels bedford pa"	"Travel"	22	35
1	"indianapolis in hotels"	"Travel"	22	35
1	"hotels near baltimore"	"Travel"	22	35
2	"homes for sale in murrells inlet sc"	"Travel"	22	871
2	"house for sale in miami"	"Travel"	22	871
2	"homes for sale in aurora"	"Travel"	22	871
2	"sacramento homes for sale"	"Travel"	22	871
2	"houses for sale orange county"	"Travel"	22	871
2	"homes for sale new braunfels"	"Travel"	22	871
2	"homes for sale in madison ga"	"Travel"	22	871
2	"denver homes for sale"	"Travel"	22	871
2	"modern houses for sale"	"Travel"	22	871
2	"homes for sale dublin ca"	"Travel"	22	871
2	"bakersfield homes for sale"	"Travel"	22	871
2	"south carolina houses for rent"	"Travel"	22	871
2	"houses for sale in florida"	"Travel"	22	871
2	"homes for sale york sc"	"Travel"	22	871
2	"beautiful homes and great estates"	"Travel"	22	871
2	"homes for sale in maple grove mn"	"Travel"	22	871
2	"brand new homes for sale"	"Travel"	22	871
2	"modern homes for sale"	"Travel"	22	871
2	"houses for sale in seattle"	"Travel"	22	871
2	"homes for sale in atlanta"	"Travel"	22	871
